code,customer_id,sales_date,base_date,pvp,margen_relativo,margen_eur_negativo,coste_venta_no_impuestos,forma_pago,dias_desde_compra,garantia_dias_restantes,en_garantia,ext_garantia_tiene,ext_garantia_financiera,mantenimiento_gratuito,seguro_bateria_largo_plazo,days_last_service,sin_revisiones,revisiones,km_ultima_revision,km_medio_por_revision,encuesta_cliente_zona_taller,tiene_queja,lead_compra,fue_lead,frequency_total,tenure_days,ticket_avg,service_interval_mean_days,service_interval_std_days,edad,genero,renta_media_estimada,renta_desconocida,status_social,modelo,equipamiento,es_electrico,kw,zona
SYN006097,78113,2024-03-29,2023-12-31,28287.0,0.19809170290239334,0,1521.0,Financiera Marca,-89,1549,1,1,1,0,0,0,1,0,0.0,0.0,87.0,0,0,0,1,1652.0,27383.0,0.0,0.0,44,M,28974.0,0,D,B,Mid-High,0,85.0,CENTRO
SYN002822,66578,2024-02-13,2023-12-31,19994.0,0.08312043613083926,0,1721.0,Financiera Marca,-44,1504,1,1,1,0,0,0,1,0,0.0,0.0,175.0,0,1,0,1,1894.0,27822.0,0.0,0.0,52,M,33659.0,0,C,D,Low,0,86.0,SUR
SYN006798,98931,2024-01-13,2023-12-31,20671.0,0.03282908422427556,0,1031.0,Financiera Marca,-13,1473,1,0,0,1,0,0,1,0,0.0,0.0,119.0,0,0,0,2,1940.0,28157.0,1718.0,0.0,27,M,27164.0,0,B,I,Mid-High,0,106.0,NORTE
SYN000821,37564,2024-01-28,2023-12-31,28667.0,0.21590993127986882,0,1034.0,Contado,-28,1488,1,0,0,0,0,0,1,0,0.0,0.0,15.0,0,0,0,2,2131.0,25657.0,1655.0,0.0,30,M,34557.0,0,E,C,Mid-High,0,78.0,ESTE
SYN009087,18350,2024-02-17,2023-12-31,25335.0,0.04423761594631932,0,1031.0,Financiera Marca,-48,1508,1,1,0,1,0,0,1,0,0.0,0.0,134.0,0,0,0,3,819.0,22081.333333333332,338.5,154.8563850798539,30,F,26561.0,0,U,I,Mid-High,0,106.0,CENTRO
SYN004909,30845,2024-02-27,2023-12-31,24004.0,-0.0005461589735044159,1,332.0,Contado,-58,1518,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,1678.0,28005.0,0.0,0.0,27,F,25982.0,0,C,I,Mid,0,106.0,ESTE
SYN000182,34671,2024-02-06,2023-12-31,18299.0,0.03360456855565878,0,2460.0,Contado,-37,1497,1,0,0,0,0,0,1,0,0.0,0.0,17.0,0,0,0,1,2221.0,28161.0,0.0,0.0,35,F,33861.0,0,A,B,Mid-High,0,106.0,SUR
SYN002438,9257,2024-03-18,2023-12-31,18854.0,0.09307149676461228,0,1421.0,Financiera Marca,-78,1538,1,1,1,0,0,0,1,0,0.0,0.0,141.0,0,0,0,2,1096.0,23727.5,767.0,0.0,40,M,26106.0,0,G,I,Mid-High,0,106.0,ESTE
SYN003013,76904,2024-02-17,2023-12-31,23496.0,-0.12228209056860742,1,3180.0,Otros,-48,1508,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,2,1743.0,25121.0,626.0,0.0,53,M,0.0,1,Sin_dato,A,Low,0,53.0,ESTE
SYN007556,94367,2024-01-29,2023-12-31,16098.0,0.08020499440924339,0,748.0,Contado,-29,1489,1,0,0,0,0,0,1,0,0.0,0.0,13.0,0,0,0,3,887.0,25426.333333333332,292.5,221.32442251138937,46,M,26792.0,0,D,D,Mid,0,99.0,ESTE
SYN002992,78080,2024-01-03,2023-12-31,22948.0,0.20649032595433153,0,994.0,Financiera Marca,-3,1463,1,1,1,1,0,0,1,0,0.0,0.0,127.0,0,0,0,4,1086.0,22332.0,353.0,178.06459502102038,50,M,34513.0,0,D,C,Low,0,78.0,CENTRO
SYN002760,31585,2024-02-04,2023-12-31,19976.0,0.06080496595915098,0,2165.0,Prestamo Bancario,-35,1495,1,0,0,0,0,0,1,0,0.0,0.0,48.0,0,0,0,1,151.0,28405.0,0.0,0.0,48,F,28325.0,0,Sin_dato,I,Mid,1,124.0,ESTE
SYN007329,901,2024-03-09,2023-12-31,18242.0,0.04503727661440632,0,2243.0,Contado,-69,1529,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,429.0,28405.0,0.0,0.0,53,M,26354.0,0,H,I,High,1,106.0,CENTRO
SYN008989,63617,2024-02-05,2023-12-31,27379.0,0.19225355199240293,0,1624.0,Financiera Marca,-36,1496,1,1,1,0,0,0,1,0,0.0,0.0,92.0,0,0,0,2,831.0,29419.5,315.0,0.0,49,F,18492.0,0,K,B,Mid-High,0,71.0,CENTRO
SYN004798,6594,2024-01-19,2023-12-31,18579.0,0.1189945637547769,0,915.0,Otros,-19,1479,1,0,0,0,0,0,1,0,0.0,0.0,198.0,0,0,0,2,580.0,28218.0,294.0,0.0,51,M,33955.0,0,A,I,High,1,106.0,ESTE
SYN008208,9255,2024-02-04,2023-12-31,13100.0,0.00601679389312977,0,1534.0,Contado,-35,1495,1,0,0,0,0,0,1,0,0.0,0.0,18.0,0,1,0,2,1878.0,29274.5,1194.0,0.0,45,F,32087.0,0,C,B,Mid-High,0,71.0,NORTE
SYN005885,85325,2024-01-21,2023-12-31,20507.0,0.10596966889354854,0,1303.0,Financiera Marca,-21,1481,1,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,1054.0,29194.0,0.0,0.0,38,M,22806.0,0,D,C,Mid,0,101.0,CENTRO
SYN004471,46174,2024-02-11,2023-12-31,30246.0,-0.23545526681214043,1,898.0,Contado,-42,1502,1,0,0,0,0,0,1,0,0.0,0.0,63.0,0,0,0,2,1749.0,22709.5,1307.0,0.0,30,F,33196.0,0,A,I,Mid-High,0,106.0,CENTRO
SYN009812,57989,2024-02-23,2023-12-31,24004.0,-0.0429140976503916,1,1349.0,Contado,-54,1514,1,0,0,0,0,0,1,0,0.0,0.0,155.0,0,0,0,2,1656.0,26257.5,1116.0,0.0,26,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,ESTE
SYN004715,7822,2024-02-21,2023-12-31,27147.0,-0.035643717537849486,1,1361.0,Contado,-52,1512,1,0,0,0,0,0,1,0,0.0,0.0,65.0,0,0,0,1,646.0,29194.0,0.0,0.0,34,M,33951.0,0,A,D,Mid-High,0,106.0,CENTRO
SYN001585,97172,2024-01-11,2023-12-31,26389.0,-0.03795445071810224,1,1377.0,Otros,-11,1471,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,3,1602.0,22878.666666666668,791.5,699.3286065934955,45,M,30154.0,0,D,B,Mid-High,0,71.0,ESTE
SYN008024,35467,2024-03-29,2023-12-31,32392.0,-0.10117652506791801,1,3795.0,Financiera Marca,-89,1549,1,1,1,1,0,0,1,0,0.0,0.0,117.0,0,1,0,2,745.0,25293.5,537.0,0.0,72,M,30054.0,0,D,B,Mid-High,0,77.0,ESTE
SYN005545,21444,2024-01-01,2023-12-31,16098.0,0.07299913032674867,0,864.0,Contado,-1,1461,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,151.0,30136.0,0.0,0.0,50,M,25787.0,0,U,B,Mid-High,0,74.0,CENTRO
SYN008298,98207,2024-03-11,2023-12-31,27324.0,0.25155065144195576,0,0.0,Prestamo Bancario,-71,1531,1,0,0,0,0,0,1,0,0.0,0.0,117.0,0,0,0,2,2138.0,26844.5,1704.0,0.0,51,F,26405.0,0,G,I,Mid,1,136.0,CENTRO
SYN006025,11697,2024-03-07,2023-12-31,23423.0,0.20758997566494472,0,994.0,Otros,-67,1527,1,0,0,0,0,0,1,0,0.0,0.0,86.0,0,0,0,2,1704.0,28703.0,9.0,0.0,36,M,20960.0,0,I,D,Low,0,85.0,ESTE
SYN005086,78971,2024-01-17,2023-12-31,28287.0,0.20470251352211263,0,1334.0,Otros,-17,1477,1,1,1,0,0,0,1,0,0.0,0.0,0.0,0,1,0,1,612.0,30262.0,0.0,0.0,37,M,24829.0,0,B,A,Low,0,53.0,CENTRO
SYN009561,46495,2024-02-23,2023-12-31,24274.0,0.19709277416165444,0,1294.0,Prestamo Bancario,-54,1514,1,1,0,0,0,0,1,0,0.0,0.0,12.0,0,0,0,1,1600.0,30262.0,0.0,0.0,51,F,0.0,1,K,B,Low,0,74.0,ESTE
SYN009969,13387,2024-01-27,2023-12-31,24004.0,0.013284869188468587,0,0.0,Contado,-27,1487,1,0,0,0,0,0,1,0,0.0,0.0,118.0,0,0,0,2,284.0,25983.5,59.0,0.0,59,M,24421.0,0,D,E,Mid,0,89.0,ESTE
SYN000057,91382,2024-03-10,2023-12-31,18299.0,0.05267664899721296,0,2111.0,Prestamo Bancario,-70,1530,1,0,0,0,0,0,1,0,0.0,0.0,118.0,0,0,0,1,1842.0,30892.0,0.0,0.0,44,M,0.0,1,Sin_dato,B,High,0,74.0,SUR
SYN000972,91707,2024-01-02,2023-12-31,26495.0,0.21223815814304586,0,1034.0,Contado,-2,1462,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,1,0,1,2103.0,30892.0,0.0,0.0,22,Desconocido,24717.0,0,H,I,Mid,1,124.0,CENTRO
SYN003832,80057,2024-01-22,2023-12-31,19472.0,0.06697103533278553,0,1984.0,Otros,-22,1482,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,617.0,31208.0,0.0,0.0,37,F,31182.0,0,E,I,High,0,117.0,CENTRO
SYN008916,16137,2024-01-12,2023-12-31,28453.0,0.19845710469897726,0,1521.0,Financiera Marca,-12,1472,1,1,1,0,0,0,1,0,0.0,0.0,128.0,0,1,0,2,2200.0,27006.5,2162.0,0.0,30,F,36485.0,0,U,D,Mid,0,99.0,CENTRO
SYN009995,51603,2024-01-21,2023-12-31,20841.0,0.12829566719447244,0,863.0,Otros,-21,1481,1,1,0,0,0,0,1,0,0.0,0.0,19.0,0,0,0,2,2021.0,26793.5,1918.0,0.0,51,M,0.0,1,Sin_dato,A,Mid-High,0,64.0,ESTE
SYN008571,39685,2024-02-15,2023-12-31,19949.0,0.1259075642889368,0,863.0,Otros,-46,1506,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0,1,0,1,688.0,32966.0,0.0,0.0,51,Desconocido,23935.0,0,H,B,Mid-High,0,85.0,ESTE
SYN009665,84984,2024-02-12,2023-12-31,25008.0,-0.06451175623800384,1,1956.0,Otros,-43,1503,1,0,0,0,0,0,1,0,0.0,0.0,92.0,0,0,0,1,719.0,32966.0,0.0,0.0,52,F,28836.0,0,Sin_dato,D,Mid-High,0,106.0,CENTRO
SYN008633,15904,2024-01-14,2023-12-31,12656.0,0.04935840707964601,0,925.0,Contado,-14,1474,1,0,0,0,0,0,1,0,0.0,0.0,136.0,0,0,0,1,860.0,32990.0,0.0,0.0,60,M,21736.0,0,Sin_dato,B,Mid,0,106.0,CENTRO
SYN007060,12598,2024-01-31,2023-12-31,34791.0,0.23635451697278032,0,597.0,Contado,-31,1491,1,1,0,0,0,0,1,0,0.0,0.0,136.0,0,0,0,3,1847.0,29169.333333333332,615.5,364.15999231107196,36,M,25898.0,0,H,J,Mid,0,183.0,SUR
SYN000711,57475,2024-03-01,2023-12-31,22948.0,0.1634364650514206,0,1982.0,Financiera Marca,-61,1521,1,1,1,0,0,0,1,0,0.0,0.0,15.0,0,0,0,1,1864.0,32990.0,0.0,0.0,52,M,0.0,1,H,I,High,1,106.0,CENTRO
SYN008877,25512,2024-03-03,2023-12-31,20671.0,0.04806782448841372,0,716.0,Otros,-63,1523,1,0,0,0,0,0,1,0,0.0,0.0,186.0,0,0,0,1,1106.0,32990.0,0.0,0.0,54,M,0.0,1,Sin_dato,E,Mid,0,89.0,CENTRO
SYN004120,76892,2024-02-23,2023-12-31,13529.0,0.08306748466257668,0,550.0,Financiera Marca,-54,1514,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,1561.0,32990.0,0.0,0.0,27,F,0.0,1,Sin_dato,D,Mid,0,99.0,CENTRO
SYN009525,36003,2024-02-03,2023-12-31,20478.0,-0.034899404238695184,1,950.0,Contado,-34,1494,1,0,0,0,0,0,1,0,0.0,0.0,83.0,0,0,0,1,219.0,32990.0,0.0,0.0,65,M,28122.0,0,C,I,Mid-High,0,117.0,CENTRO
SYN001764,70146,2024-02-19,2023-12-31,15195.0,0.07652056597564989,0,748.0,Contado,-50,1510,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,833.0,32990.0,0.0,0.0,34,M,27506.0,0,B,A,Low,0,53.0,CENTRO
SYN001866,41819,2024-01-24,2023-12-31,21535.0,0.11404272115161365,0,1207.0,Contado,-24,1484,1,0,0,0,0,0,1,0,0.0,0.0,116.0,0,0,0,2,1544.0,26801.5,1150.0,0.0,43,F,0.0,1,C,I,Mid-High,0,106.0,ESTE
SYN001028,63698,2024-02-06,2023-12-31,19994.0,0.12163198959687906,0,951.0,Otros,-37,1497,1,0,0,0,0,0,1,0,0.0,0.0,17.0,0,0,0,1,1559.0,32990.0,0.0,0.0,48,M,21652.0,0,D,C,Low,0,78.0,CENTRO
SYN004638,63359,2024-03-22,2023-12-31,24004.0,-0.0005461589735044159,1,332.0,Contado,-82,1542,1,0,0,0,0,0,1,0,0.0,0.0,171.0,0,0,0,3,1565.0,25611.333333333332,323.5,388.2016228714146,41,M,27326.0,0,B,B,Mid-High,0,71.0,ESTE
SYN003378,21326,2024-02-02,2023-12-31,22609.0,-0.05945287274978991,1,1630.0,Contado,-33,1493,1,1,0,0,0,0,1,0,0.0,0.0,19.0,0,0,0,3,1733.0,21411.0,436.0,24.041630560342615,44,M,29839.0,0,C,I,High,0,106.0,NORTE
SYN007749,21326,2024-03-22,2023-12-31,23643.0,-0.10293363786321533,1,2744.0,Otros,-82,1542,1,0,0,0,0,0,1,0,0.0,0.0,115.0,0,0,0,4,1782.0,21710.5,577.6666666666666,245.962056694388,44,M,29839.0,0,C,D,Mid,0,99.0,CENTRO
SYN008440,99515,2024-03-29,2023-12-31,13797.0,0.0319583967529173,0,1271.0,Contado,-89,1549,1,0,0,0,0,0,1,0,0.0,0.0,97.0,0,0,0,1,2144.0,33675.0,0.0,0.0,40,M,23532.0,0,D,B,Low,0,74.0,CENTRO
SYN001865,98669,2024-02-06,2023-12-31,34751.0,0.2417654168225375,0,408.0,Contado,-37,1497,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,2,586.0,30527.0,235.0,0.0,53,M,28096.0,0,D,A,Mid-High,0,64.0,CENTRO
SYN005093,72665,2024-01-28,2023-12-31,18751.0,0.10191776438589942,0,1246.0,Contado,-28,1488,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,187.0,33675.0,0.0,0.0,49,M,29839.0,0,U,I,Mid-High,0,106.0,NORTE
SYN008497,32618,2024-02-01,2023-12-31,35313.0,0.25362047971002183,0,0.0,Prestamo Bancario,-32,1492,1,0,0,0,1,0,1,0,0.0,0.0,86.0,0,0,0,2,1849.0,25612.5,1497.0,0.0,39,M,28276.0,0,C,B,Mid-High,0,85.0,CENTRO
SYN005699,72353,2024-02-13,2023-12-31,25514.0,0.21194246296151134,0,994.0,Financiera Marca,-44,1504,1,1,1,1,0,0,1,0,0.0,0.0,0.0,0,0,0,1,1720.0,33675.0,0.0,0.0,55,M,24187.0,0,I,I,Mid-High,0,106.0,CENTRO
SYN007106,20886,2024-01-07,2023-12-31,28667.0,0.19892175672375903,0,1521.0,Financiera Marca,-7,1467,1,1,1,0,0,0,1,0,0.0,0.0,82.0,0,0,0,1,59.0,33675.0,0.0,0.0,58,F,30093.0,0,D,I,Mid-High,0,117.0,NORTE
SYN003970,73474,2024-03-16,2023-12-31,14273.0,-0.024618510474322147,1,2131.0,Financiera Marca,-76,1536,1,1,1,0,0,0,1,0,0.0,0.0,95.0,0,0,0,1,1925.0,33773.0,0.0,0.0,22,M,25552.0,0,D,B,Mid-High,0,85.0,ESTE
SYN007414,26224,2024-01-15,2023-12-31,20671.0,0.04806782448841372,0,716.0,Otros,-15,1475,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,1,0,1,1547.0,33773.0,0.0,0.0,55,F,28961.0,0,K,B,High,0,74.0,CENTRO
SYN000303,32054,2024-01-21,2023-12-31,25147.0,0.21123076311289615,0,994.0,Contado,-21,1481,1,0,0,0,0,0,1,0,0.0,0.0,96.0,0,0,0,2,851.0,32051.5,275.0,0.0,30,M,23922.0,0,H,I,High,1,106.0,CENTRO
SYN003533,22118,2024-01-07,2023-12-31,24865.0,0.1447001809772773,0,670.0,Contado,-7,1467,1,1,0,0,0,0,1,0,0.0,0.0,69.0,0,0,0,1,231.0,33773.0,0.0,0.0,34,M,0.0,1,Sin_dato,I,High,0,106.0,CENTRO
SYN004803,4415,2024-02-11,2023-12-31,30330.0,0.21836564457632707,0,1034.0,Contado,-42,1502,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,3,522.0,26141.0,224.0,86.2670273047588,45,F,0.0,1,Sin_dato,I,Mid-High,0,106.0,SUR
SYN004608,26426,2024-03-19,2023-12-31,21020.0,0.13288915318744052,0,776.0,Contado,-79,1539,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,1913.0,33874.0,0.0,0.0,27,M,33955.0,0,A,D,Mid,0,99.0,CENTRO
SYN002311,69892,2024-02-07,2023-12-31,35464.0,0.22562203925107152,0,994.0,Contado,-38,1498,1,0,0,0,0,0,1,0,0.0,0.0,91.0,0,0,0,2,1018.0,26356.0,382.0,0.0,25,M,27317.0,0,G,H,Mid,1,85.0,CENTRO
SYN001268,34988,2024-02-14,2023-12-31,20982.0,0.055020017157563626,0,2408.0,Contado,-45,1505,1,0,0,0,0,0,1,0,0.0,0.0,14.0,0,0,0,1,399.0,34316.0,0.0,0.0,54,F,37760.0,0,A,D,Low,0,104.0,ESTE
SYN003531,11777,2024-03-07,2023-12-31,19614.0,0.10517283572958092,0,1251.0,Otros,-67,1527,1,1,1,0,0,0,1,0,0.0,0.0,81.0,0,0,0,1,984.0,34448.0,0.0,0.0,51,Desconocido,29897.0,0,J,D,Low,0,104.0,CENTRO
SYN001266,70832,2024-03-04,2023-12-31,23417.0,0.12767946363752827,0,1015.0,Financiera Marca,-64,1524,1,1,0,0,1,0,1,0,0.0,0.0,114.0,0,0,0,3,2226.0,28696.333333333332,1018.0,1285.5201281971433,42,F,27891.0,0,C,H,Mid,0,85.0,CENTRO
SYN003903,88730,2024-02-28,2023-12-31,16238.0,0.0458455474812169,0,1956.0,Contado,-59,1519,1,1,0,0,0,0,1,0,0.0,0.0,79.0,0,1,0,1,276.0,34448.0,0.0,0.0,31,Desconocido,25822.0,0,H,B,Mid,0,85.0,CENTRO
SYN009673,88770,2024-02-04,2023-12-31,32990.0,-0.20507790239466506,1,0.0,Contado,-35,1495,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,2,1634.0,31557.5,724.0,0.0,45,M,29621.0,0,Sin_dato,C,Mid,0,81.0,SUR
SYN005680,49420,2024-03-02,2023-12-31,24274.0,0.176988959380407,0,1782.0,Financiera Marca,-62,1522,1,1,1,0,0,0,1,0,0.0,0.0,114.0,0,0,0,1,619.0,34751.0,0.0,0.0,57,M,30062.0,0,D,I,Mid-High,0,106.0,CENTRO
SYN003761,86487,2024-01-14,2023-12-31,14273.0,-0.024618510474322147,1,2131.0,Financiera Marca,-14,1474,1,0,0,0,0,0,1,0,0.0,0.0,93.0,0,0,0,1,573.0,34791.0,0.0,0.0,47,F,0.0,1,Sin_dato,B,Low,0,74.0,ESTE
SYN001129,98910,2024-02-09,2023-12-31,28667.0,0.21590993127986882,0,1034.0,Contado,-40,1500,1,0,0,0,0,0,1,0,0.0,0.0,133.0,0,0,0,1,179.0,34808.0,0.0,0.0,71,M,25835.0,0,G,B,Mid-High,0,85.0,CENTRO
SYN003428,89907,2024-01-26,2023-12-31,25316.0,0.0977215989887818,0,1876.0,Financiera Marca,-26,1486,1,1,1,0,0,0,1,0,0.0,0.0,88.0,0,0,0,2,1020.0,28841.5,299.0,0.0,57,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,ESTE
SYN003110,7120,2024-03-12,2023-12-31,20982.0,0.10082118005909826,0,1447.0,Contado,-72,1532,1,1,0,0,0,0,1,0,0.0,0.0,74.0,0,1,0,3,1733.0,30534.666666666668,677.0,784.8885271170677,30,M,27865.0,0,C,B,Mid-High,0,85.0,CENTRO
SYN007819,66408,2024-02-25,2023-12-31,23635.0,0.023592130315210492,0,1433.0,Financiera Marca,-56,1516,1,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,662.0,34808.0,0.0,0.0,45,M,33441.0,0,D,J,Mid,0,183.0,CENTRO
SYN001931,41591,2024-02-25,2023-12-31,22960.0,0.1347051393728223,0,829.0,Contado,-56,1516,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,1745.0,34808.0,0.0,0.0,40,Desconocido,0.0,1,H,I,High,1,106.0,CENTRO
SYN006672,69554,2024-03-10,2023-12-31,22875.0,0.037575956284153,0,1059.0,Financiera Marca,-70,1530,1,0,0,1,0,0,1,0,0.0,0.0,82.0,0,0,0,1,283.0,35236.0,0.0,0.0,57,M,32649.0,0,A,I,High,1,106.0,CENTRO
SYN003993,37362,2024-02-15,2023-12-31,23545.0,-0.0808231046931408,1,2211.0,Contado,-46,1506,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,1,0,2,590.0,27486.0,336.0,0.0,28,M,26273.0,0,C,I,High,1,106.0,NORTE
SYN000686,77634,2024-03-09,2023-12-31,24004.0,-0.022209215130811533,1,852.0,Contado,-69,1529,1,0,0,0,1,0,1,0,0.0,0.0,133.0,0,0,0,3,425.0,29769.333333333332,88.5,70.0035713374682,51,F,26568.0,0,B,D,Mid-High,0,106.0,ESTE
SYN002214,55690,2024-03-17,2023-12-31,11475.0,0.033528540305010894,0,997.0,Contado,-77,1537,1,0,0,0,0,0,1,0,0.0,0.0,5.0,0,0,0,1,1000.0,35358.0,0.0,0.0,48,M,18447.0,0,K,B,Mid-High,0,85.0,CENTRO
SYN001969,27370,2024-02-08,2023-12-31,35358.0,0.22551699756773572,0,994.0,Contado,-39,1499,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,1652.0,35358.0,0.0,0.0,39,M,27480.0,0,E,A,Mid-High,0,48.0,ESTE
SYN002498,76480,2024-01-27,2023-12-31,20749.0,0.0369179237553617,0,951.0,Contado,-27,1487,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,1337.0,32966.0,0.0,0.0,47,M,18355.0,0,I,D,Low,0,85.0,NORTE
SYN004464,6507,2024-03-12,2023-12-31,25147.0,0.20725414562373246,0,1094.0,Contado,-72,1532,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,1765.0,32966.0,0.0,0.0,48,M,27891.0,0,G,I,High,1,106.0,ESTE
SYN007464,99496,2024-03-26,2023-12-31,26075.0,-0.03746960690316395,1,1345.0,Contado,-86,1546,1,0,0,0,1,0,1,0,0.0,0.0,131.0,0,0,0,1,538.0,10909.0,0.0,0.0,41,F,0.0,1,Sin_dato,H,Mid,0,85.0,CENTRO
SYN007684,64785,2024-03-19,2023-12-31,30892.0,-0.20559271008675387,1,0.0,Contado,-79,1539,1,0,0,0,0,0,1,0,0.0,0.0,95.0,0,0,0,1,715.0,14672.0,0.0,0.0,30,M,27312.0,0,G,I,Mid,1,124.0,CENTRO
SYN009657,28055,2024-02-25,2023-12-31,20066.0,0.031744742350244194,0,2759.0,Contado,-56,1516,1,0,0,0,0,0,1,0,0.0,0.0,9.0,0,0,0,1,76.0,12576.0,0.0,0.0,50,F,20105.0,0,J,B,Mid-High,0,106.0,NORTE
SYN003992,66497,2024-03-30,2023-12-31,14273.0,-0.024618510474322147,1,2131.0,Financiera Marca,-90,1550,1,1,1,0,1,0,1,0,0.0,0.0,18.0,0,0,0,1,294.0,13433.0,0.0,0.0,74,F,32936.0,0,E,I,Mid-High,0,106.0,ESTE
SYN005398,74919,2024-01-29,2023-12-31,33863.0,0.21200366181377905,0,1399.0,Financiera Marca,-29,1489,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,2,800.0,21881.5,180.0,0.0,50,M,24721.0,0,E,J,Mid,0,123.0,CENTRO
SYN002779,80442,2024-02-12,2023-12-31,33053.0,-0.04074183886485342,1,1880.0,Financiera Marca,-43,1503,1,1,1,1,0,0,1,0,0.0,0.0,95.0,0,0,0,3,933.0,21105.333333333332,254.0,87.68124086713189,31,F,27754.0,0,D,I,High,0,117.0,NORTE
SYN000588,51443,2024-03-06,2023-12-31,19234.0,0.11925860455443486,0,951.0,Otros,-66,1526,1,1,0,0,0,0,1,0,0.0,0.0,86.0,0,0,0,1,911.0,11004.0,0.0,0.0,55,F,27143.0,0,B,B,Mid-High,0,71.0,CENTRO
SYN006061,26972,2024-03-16,2023-12-31,35541.0,0.20909766185532203,0,1584.0,Financiera Marca,-76,1536,1,1,1,0,0,0,1,0,0.0,0.0,48.0,0,0,0,2,1868.0,15030.0,887.0,0.0,31,M,0.0,1,Sin_dato,D,Mid,0,99.0,ESTE
SYN000416,60613,2024-01-24,2023-12-31,22317.0,0.05151454048483219,0,716.0,Contado,-24,1484,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,2,1578.0,13480.5,704.0,0.0,52,M,25828.0,0,H,H,Mid,0,85.0,SUR
SYN004953,85199,2024-01-13,2023-12-31,26495.0,0.19385733157199472,0,1521.0,Financiera Marca,-13,1473,1,1,1,0,0,0,1,0,0.0,0.0,13.0,0,0,0,1,1580.0,12671.0,0.0,0.0,31,M,27996.0,0,C,D,Mid,0,99.0,ESTE
SYN006267,90117,2024-02-07,2023-12-31,21896.0,-0.03978169528681037,1,1140.0,Contado,-38,1498,1,0,0,0,0,0,1,0,0.0,0.0,9.0,0,0,0,1,1534.0,12671.0,0.0,0.0,37,F,27334.0,0,B,A,Mid-High,0,64.0,ESTE
SYN002644,7783,2024-01-17,2023-12-31,24832.0,0.21060325386597936,0,994.0,Otros,-17,1477,1,0,0,0,0,0,1,0,0.0,0.0,182.0,0,0,0,3,2147.0,18123.333333333332,1037.0,943.2804461028544,51,M,33189.0,0,A,E,Mid,0,89.0,ESTE
SYN007620,10845,2024-01-15,2023-12-31,24004.0,0.013284869188468587,0,0.0,Contado,-15,1475,1,0,0,0,0,0,1,0,0.0,0.0,87.0,0,0,0,1,359.0,12671.0,0.0,0.0,34,F,29027.0,0,G,I,Mid-High,0,106.0,NORTE
SYN007899,10845,2024-03-01,2023-12-31,21020.0,0.12865509039010467,0,865.0,Financiera Marca,-61,1521,1,1,0,0,1,0,1,0,0.0,0.0,99.0,0,1,0,2,405.0,18337.5,359.0,0.0,34,F,29027.0,0,G,B,Mid-High,0,85.0,CENTRO
SYN005533,94817,2024-03-24,2023-12-31,25792.0,0.09973674007444168,0,1864.0,Otros,-84,1544,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,2,1945.0,22772.0,1201.0,0.0,42,F,32100.0,0,C,I,Mid,1,124.0,CENTRO
SYN009421,51207,2024-03-21,2023-12-31,23060.0,0.07766695576756288,0,2149.0,Financiera Marca,-81,1541,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,2,2073.0,18747.0,463.0,0.0,52,M,24226.0,0,H,D,High,0,110.0,ESTE
SYN008351,39366,2024-01-25,2023-12-31,24274.0,0.18934786190986239,0,1482.0,Financiera Marca,-25,1485,1,1,1,0,0,0,1,0,0.0,0.0,14.0,0,0,0,1,1943.0,20295.0,0.0,0.0,48,M,29906.0,0,D,B,Mid,0,85.0,CENTRO
