code,pvp,margen_relativo,margen_eur_negativo,coste_venta_no_impuestos,forma_pago,dias_desde_compra,tenure_days,days_last_service,en_garantia,ext_garantia_tiene,ext_garantia_financiera,garantia_dias_restantes,mantenimiento_gratuito,seguro_bateria_largo_plazo,sin_revisiones,revisiones,km_ultima_revision,km_medio_por_revision,encuesta_cliente_zona_taller,tiene_queja,lead_compra,fue_lead,frequency_total,ticket_avg,service_interval_mean_days,service_interval_std_days,edad,genero,renta_media_estimada,renta_desconocida,status_social,modelo,equipamiento,es_electrico,kw,zona
SYN007329,18242.0,0.04503727661440632,0,2243.0,Contado,22,429.0,0,1,0,0,1438,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,28405.0,0.0,0.0,53,M,26354.0,0,H,I,High,1,106.0,CENTRO
SYN008989,27379.0,0.19225355199240293,0,1624.0,Financiera Marca,55,831.0,0,1,1,1,1405,0,0,1,0,0.0,0.0,92.0,0,0,0,2.0,29419.5,315.0,0.0,49,F,18492.0,0,K,B,Mid-High,0,71.0,CENTRO
SYN004798,18579.0,0.1189945637547769,0,915.0,Otros,72,580.0,0,1,0,0,1388,0,0,1,0,0.0,0.0,198.0,0,0,0,2.0,28218.0,294.0,0.0,51,M,33955.0,0,A,I,High,1,106.0,ESTE
SYN008208,13100.0,0.00601679389312977,0,1534.0,Contado,56,1878.0,0,1,0,0,1404,0,0,1,0,0.0,0.0,18.0,0,1,0,2.0,29274.5,1194.0,0.0,45,F,32087.0,0,C,B,Mid-High,0,71.0,NORTE
SYN005885,20507.0,0.10596966889354854,0,1303.0,Financiera Marca,70,1054.0,0,1,1,1,1390,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,29194.0,0.0,0.0,38,M,22806.0,0,D,C,Mid,0,101.0,CENTRO
SYN004471,30246.0,-0.23545526681214043,1,898.0,Contado,49,1749.0,0,1,0,0,1411,0,0,1,0,0.0,0.0,63.0,0,0,0,2.0,22709.5,1307.0,0.0,30,F,33196.0,0,A,I,Mid-High,0,106.0,CENTRO
SYN009812,24004.0,-0.0429140976503916,1,1349.0,Contado,37,1656.0,0,1,0,0,1423,0,0,1,0,0.0,0.0,155.0,0,0,0,2.0,26257.5,1116.0,0.0,26,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,ESTE
SYN004715,27147.0,-0.035643717537849486,1,1361.0,Contado,39,646.0,0,1,0,0,1421,0,0,1,0,0.0,0.0,65.0,0,0,0,1.0,29194.0,0.0,0.0,34,M,33951.0,0,A,D,Mid-High,0,106.0,CENTRO
SYN001585,26389.0,-0.03795445071810224,1,1377.0,Otros,80,1602.0,0,1,0,0,1380,0,0,1,0,0.0,0.0,0.0,0,0,0,3.0,22878.666666666668,791.5,699.3286065934955,45,M,30154.0,0,D,B,Mid-High,0,71.0,ESTE
SYN008024,32392.0,-0.10117652506791801,1,3795.0,Financiera Marca,2,745.0,0,1,1,1,1458,1,0,1,0,0.0,0.0,117.0,0,1,0,2.0,25293.5,537.0,0.0,72,M,30054.0,0,D,B,Mid-High,0,77.0,ESTE
SYN005545,16098.0,0.07299913032674867,0,864.0,Contado,90,151.0,0,1,0,0,1370,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,30136.0,0.0,0.0,50,M,25787.0,0,U,B,Mid-High,0,74.0,CENTRO
SYN008298,27324.0,0.25155065144195576,0,0.0,Prestamo Bancario,20,2138.0,0,1,0,0,1440,0,0,1,0,0.0,0.0,117.0,0,0,0,2.0,26844.5,1704.0,0.0,51,F,26405.0,0,G,I,Mid,1,136.0,CENTRO
SYN006025,23423.0,0.20758997566494472,0,994.0,Otros,24,1704.0,0,1,0,0,1436,0,0,1,0,0.0,0.0,86.0,0,0,0,2.0,28703.0,9.0,0.0,36,M,20960.0,0,I,D,Low,0,85.0,ESTE
SYN005086,28287.0,0.20470251352211263,0,1334.0,Otros,74,612.0,0,1,1,1,1386,0,0,1,0,0.0,0.0,0.0,0,1,0,1.0,30262.0,0.0,0.0,37,M,24829.0,0,B,A,Low,0,53.0,CENTRO
SYN009561,24274.0,0.19709277416165444,0,1294.0,Prestamo Bancario,37,1600.0,0,1,1,0,1423,0,0,1,0,0.0,0.0,12.0,0,0,0,1.0,30262.0,0.0,0.0,51,F,0.0,1,K,B,Low,0,74.0,ESTE
SYN009969,24004.0,0.013284869188468587,0,0.0,Contado,64,284.0,0,1,0,0,1396,0,0,1,0,0.0,0.0,118.0,0,0,0,2.0,25983.5,59.0,0.0,59,M,24421.0,0,D,E,Mid,0,89.0,ESTE
SYN000057,18299.0,0.05267664899721296,0,2111.0,Prestamo Bancario,21,1842.0,0,1,0,0,1439,0,0,1,0,0.0,0.0,118.0,0,0,0,1.0,30892.0,0.0,0.0,44,M,0.0,1,Sin_dato,B,High,0,74.0,SUR
SYN000972,26495.0,0.21223815814304586,0,1034.0,Contado,89,2103.0,0,1,0,0,1371,0,0,1,0,0.0,0.0,0.0,0,1,0,1.0,30892.0,0.0,0.0,22,Desconocido,24717.0,0,H,I,Mid,1,124.0,CENTRO
SYN003832,19472.0,0.06697103533278553,0,1984.0,Otros,69,617.0,0,1,1,0,1391,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,31208.0,0.0,0.0,37,F,31182.0,0,E,I,High,0,117.0,CENTRO
SYN008916,28453.0,0.19845710469897726,0,1521.0,Financiera Marca,79,2200.0,0,1,1,1,1381,0,0,1,0,0.0,0.0,128.0,0,1,0,2.0,27006.5,2162.0,0.0,30,F,36485.0,0,U,D,Mid,0,99.0,CENTRO
SYN009995,20841.0,0.12829566719447244,0,863.0,Otros,70,2021.0,0,1,1,0,1390,0,0,1,0,0.0,0.0,19.0,0,0,0,2.0,26793.5,1918.0,0.0,51,M,0.0,1,Sin_dato,A,Mid-High,0,64.0,ESTE
SYN008571,19949.0,0.1259075642889368,0,863.0,Otros,45,688.0,0,1,0,0,1415,0,0,1,0,0.0,0.0,1.0,0,1,0,1.0,32966.0,0.0,0.0,51,Desconocido,23935.0,0,H,B,Mid-High,0,85.0,ESTE
SYN009665,25008.0,-0.06451175623800384,1,1956.0,Otros,48,719.0,0,1,0,0,1412,0,0,1,0,0.0,0.0,92.0,0,0,0,1.0,32966.0,0.0,0.0,52,F,28836.0,0,Sin_dato,D,Mid-High,0,106.0,CENTRO
SYN008633,12656.0,0.04935840707964601,0,925.0,Contado,77,860.0,0,1,0,0,1383,0,0,1,0,0.0,0.0,136.0,0,0,0,1.0,32990.0,0.0,0.0,60,M,21736.0,0,Sin_dato,B,Mid,0,106.0,CENTRO
SYN007060,34791.0,0.23635451697278032,0,597.0,Contado,60,1847.0,0,1,1,0,1400,0,0,1,0,0.0,0.0,136.0,0,0,0,3.0,29169.333333333332,615.5,364.15999231107196,36,M,25898.0,0,H,J,Mid,0,183.0,SUR
SYN000711,22948.0,0.1634364650514206,0,1982.0,Financiera Marca,30,1864.0,0,1,1,1,1430,0,0,1,0,0.0,0.0,15.0,0,0,0,1.0,32990.0,0.0,0.0,52,M,0.0,1,H,I,High,1,106.0,CENTRO
SYN008877,20671.0,0.04806782448841372,0,716.0,Otros,28,1106.0,0,1,0,0,1432,0,0,1,0,0.0,0.0,186.0,0,0,0,1.0,32990.0,0.0,0.0,54,M,0.0,1,Sin_dato,E,Mid,0,89.0,CENTRO
SYN004120,13529.0,0.08306748466257668,0,550.0,Financiera Marca,37,1561.0,0,1,1,0,1423,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,32990.0,0.0,0.0,27,F,0.0,1,Sin_dato,D,Mid,0,99.0,CENTRO
SYN009525,20478.0,-0.034899404238695184,1,950.0,Contado,57,219.0,0,1,0,0,1403,0,0,1,0,0.0,0.0,83.0,0,0,0,1.0,32990.0,0.0,0.0,65,M,28122.0,0,C,I,Mid-High,0,117.0,CENTRO
SYN001764,15195.0,0.07652056597564989,0,748.0,Contado,41,833.0,0,1,0,0,1419,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,32990.0,0.0,0.0,34,M,27506.0,0,B,A,Low,0,53.0,CENTRO
SYN001866,21535.0,0.11404272115161365,0,1207.0,Contado,67,1544.0,0,1,0,0,1393,0,0,1,0,0.0,0.0,116.0,0,0,0,2.0,26801.5,1150.0,0.0,43,F,0.0,1,C,I,Mid-High,0,106.0,ESTE
SYN001028,19994.0,0.12163198959687906,0,951.0,Otros,54,1559.0,0,1,0,0,1406,0,0,1,0,0.0,0.0,17.0,0,0,0,1.0,32990.0,0.0,0.0,48,M,21652.0,0,D,C,Low,0,78.0,CENTRO
SYN004638,24004.0,-0.0005461589735044159,1,332.0,Contado,9,1565.0,0,1,0,0,1451,0,0,1,0,0.0,0.0,171.0,0,0,0,3.0,25611.333333333332,323.5,388.2016228714146,41,M,27326.0,0,B,B,Mid-High,0,71.0,ESTE
SYN003378,22609.0,-0.05945287274978991,1,1630.0,Contado,58,1733.0,0,1,1,0,1402,0,0,1,0,0.0,0.0,19.0,0,0,0,3.0,21411.0,436.0,24.041630560342615,44,M,29839.0,0,C,I,High,0,106.0,NORTE
SYN007749,23643.0,-0.10293363786321533,1,2744.0,Otros,9,1782.0,0,1,0,0,1451,0,0,1,0,0.0,0.0,115.0,0,0,0,3.0,21411.0,436.0,24.041630560342615,44,M,29839.0,0,C,D,Mid,0,99.0,CENTRO
SYN008440,13797.0,0.0319583967529173,0,1271.0,Contado,2,2144.0,0,1,0,0,1458,0,0,1,0,0.0,0.0,97.0,0,0,0,1.0,33675.0,0.0,0.0,40,M,23532.0,0,D,B,Low,0,74.0,CENTRO
SYN001865,34751.0,0.2417654168225375,0,408.0,Contado,54,586.0,0,1,1,0,1406,0,0,1,0,0.0,0.0,0.0,0,0,0,2.0,30527.0,235.0,0.0,53,M,28096.0,0,D,A,Mid-High,0,64.0,CENTRO
SYN005093,18751.0,0.10191776438589942,0,1246.0,Contado,63,187.0,0,1,0,0,1397,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,33675.0,0.0,0.0,49,M,29839.0,0,U,I,Mid-High,0,106.0,NORTE
SYN008497,35313.0,0.25362047971002183,0,0.0,Prestamo Bancario,59,1849.0,0,1,0,0,1401,0,1,1,0,0.0,0.0,86.0,0,0,0,2.0,25612.5,1497.0,0.0,39,M,28276.0,0,C,B,Mid-High,0,85.0,CENTRO
SYN005699,25514.0,0.21194246296151134,0,994.0,Financiera Marca,47,1720.0,0,1,1,1,1413,1,0,1,0,0.0,0.0,0.0,0,0,0,1.0,33675.0,0.0,0.0,55,M,24187.0,0,I,I,Mid-High,0,106.0,CENTRO
SYN007106,28667.0,0.19892175672375903,0,1521.0,Financiera Marca,84,59.0,0,1,1,1,1376,0,0,1,0,0.0,0.0,82.0,0,0,0,1.0,33675.0,0.0,0.0,58,F,30093.0,0,D,I,Mid-High,0,117.0,NORTE
SYN003970,14273.0,-0.024618510474322147,1,2131.0,Financiera Marca,15,1925.0,0,1,1,1,1445,0,0,1,0,0.0,0.0,95.0,0,0,0,1.0,33773.0,0.0,0.0,22,M,25552.0,0,D,B,Mid-High,0,85.0,ESTE
SYN007414,20671.0,0.04806782448841372,0,716.0,Otros,76,1547.0,0,1,0,0,1384,0,0,1,0,0.0,0.0,0.0,0,1,0,1.0,33773.0,0.0,0.0,55,F,28961.0,0,K,B,High,0,74.0,CENTRO
SYN000303,25147.0,0.21123076311289615,0,994.0,Contado,70,851.0,0,1,0,0,1390,0,0,1,0,0.0,0.0,96.0,0,0,0,2.0,32051.5,275.0,0.0,30,M,23922.0,0,H,I,High,1,106.0,CENTRO
SYN003533,24865.0,0.1447001809772773,0,670.0,Contado,84,231.0,0,1,1,0,1376,0,0,1,0,0.0,0.0,69.0,0,0,0,1.0,33773.0,0.0,0.0,34,M,0.0,1,Sin_dato,I,High,0,106.0,CENTRO
SYN004803,30330.0,0.21836564457632707,0,1034.0,Contado,49,522.0,0,1,1,0,1411,0,0,1,0,0.0,0.0,0.0,0,0,0,3.0,26141.0,224.0,86.2670273047588,45,F,0.0,1,Sin_dato,I,Mid-High,0,106.0,SUR
SYN004608,21020.0,0.13288915318744052,0,776.0,Contado,12,1913.0,0,1,0,0,1448,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,33874.0,0.0,0.0,27,M,33955.0,0,A,D,Mid,0,99.0,CENTRO
SYN002311,35464.0,0.22562203925107152,0,994.0,Contado,53,1018.0,0,1,0,0,1407,0,0,1,0,0.0,0.0,91.0,0,0,0,2.0,26356.0,382.0,0.0,25,M,27317.0,0,G,H,Mid,1,85.0,CENTRO
SYN001268,20982.0,0.055020017157563626,0,2408.0,Contado,46,399.0,0,1,0,0,1414,0,0,1,0,0.0,0.0,14.0,0,0,0,1.0,34316.0,0.0,0.0,54,F,37760.0,0,A,D,Low,0,104.0,ESTE
SYN003531,19614.0,0.10517283572958092,0,1251.0,Otros,24,984.0,0,1,1,1,1436,0,0,1,0,0.0,0.0,81.0,0,0,0,1.0,34448.0,0.0,0.0,51,Desconocido,29897.0,0,J,D,Low,0,104.0,CENTRO
SYN001266,23417.0,0.12767946363752827,0,1015.0,Financiera Marca,27,2226.0,0,1,1,0,1433,0,1,1,0,0.0,0.0,114.0,0,0,0,3.0,28696.333333333332,1018.0,1285.5201281971433,42,F,27891.0,0,C,H,Mid,0,85.0,CENTRO
SYN003903,16238.0,0.0458455474812169,0,1956.0,Contado,32,276.0,0,1,1,0,1428,0,0,1,0,0.0,0.0,79.0,0,1,0,1.0,34448.0,0.0,0.0,31,Desconocido,25822.0,0,H,B,Mid,0,85.0,CENTRO
SYN009673,32990.0,-0.20507790239466506,1,0.0,Contado,56,1634.0,0,1,1,0,1404,0,0,1,0,0.0,0.0,0.0,0,0,0,2.0,31557.5,724.0,0.0,45,M,29621.0,0,Sin_dato,C,Mid,0,81.0,SUR
SYN005680,24274.0,0.176988959380407,0,1782.0,Financiera Marca,29,619.0,0,1,1,1,1431,0,0,1,0,0.0,0.0,114.0,0,0,0,1.0,34751.0,0.0,0.0,57,M,30062.0,0,D,I,Mid-High,0,106.0,CENTRO
SYN003761,14273.0,-0.024618510474322147,1,2131.0,Financiera Marca,77,573.0,0,1,0,0,1383,0,0,1,0,0.0,0.0,93.0,0,0,0,1.0,34791.0,0.0,0.0,47,F,0.0,1,Sin_dato,B,Low,0,74.0,ESTE
SYN001129,28667.0,0.21590993127986882,0,1034.0,Contado,51,179.0,0,1,0,0,1409,0,0,1,0,0.0,0.0,133.0,0,0,0,1.0,34808.0,0.0,0.0,71,M,25835.0,0,G,B,Mid-High,0,85.0,CENTRO
SYN003428,25316.0,0.0977215989887818,0,1876.0,Financiera Marca,65,1020.0,0,1,1,1,1395,0,0,1,0,0.0,0.0,88.0,0,0,0,2.0,28841.5,299.0,0.0,57,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,ESTE
SYN003110,20982.0,0.10082118005909826,0,1447.0,Contado,19,1733.0,0,1,1,0,1441,0,0,1,0,0.0,0.0,74.0,0,1,0,3.0,30534.666666666668,677.0,784.8885271170677,30,M,27865.0,0,C,B,Mid-High,0,85.0,CENTRO
SYN007819,23635.0,0.023592130315210492,0,1433.0,Financiera Marca,35,662.0,0,1,1,1,1425,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,34808.0,0.0,0.0,45,M,33441.0,0,D,J,Mid,0,183.0,CENTRO
SYN001931,22960.0,0.1347051393728223,0,829.0,Contado,35,1745.0,0,1,0,0,1425,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,34808.0,0.0,0.0,40,Desconocido,0.0,1,H,I,High,1,106.0,CENTRO
SYN006672,22875.0,0.037575956284153,0,1059.0,Financiera Marca,21,283.0,0,1,0,0,1439,1,0,1,0,0.0,0.0,82.0,0,0,0,1.0,35236.0,0.0,0.0,57,M,32649.0,0,A,I,High,1,106.0,CENTRO
SYN003993,23545.0,-0.0808231046931408,1,2211.0,Contado,45,590.0,0,1,1,0,1415,0,0,1,0,0.0,0.0,0.0,0,1,0,2.0,27486.0,336.0,0.0,28,M,26273.0,0,C,I,High,1,106.0,NORTE
SYN000686,24004.0,-0.022209215130811533,1,852.0,Contado,22,425.0,0,1,0,0,1438,0,1,1,0,0.0,0.0,133.0,0,0,0,3.0,29769.333333333332,88.5,70.0035713374682,51,F,26568.0,0,B,D,Mid-High,0,106.0,ESTE
SYN002214,11475.0,0.033528540305010894,0,997.0,Contado,14,1000.0,0,1,0,0,1446,0,0,1,0,0.0,0.0,5.0,0,0,0,1.0,35358.0,0.0,0.0,48,M,18447.0,0,K,B,Mid-High,0,85.0,CENTRO
SYN001969,35358.0,0.22551699756773572,0,994.0,Contado,52,1652.0,0,1,1,0,1408,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,35358.0,0.0,0.0,39,M,27480.0,0,E,A,Mid-High,0,48.0,ESTE
SYN002498,20749.0,0.0369179237553617,0,951.0,Contado,64,1337.0,0,1,0,0,1396,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,32966.0,0.0,0.0,47,M,18355.0,0,I,D,Low,0,85.0,NORTE
SYN004464,25147.0,0.20725414562373246,0,1094.0,Contado,19,1765.0,0,1,0,0,1441,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,32966.0,0.0,0.0,48,M,27891.0,0,G,I,High,1,106.0,ESTE
SYN007464,26075.0,-0.03746960690316395,1,1345.0,Contado,5,538.0,0,1,0,0,1455,0,1,1,0,0.0,0.0,131.0,0,0,0,1.0,10909.0,0.0,0.0,41,F,0.0,1,Sin_dato,H,Mid,0,85.0,CENTRO
SYN007684,30892.0,-0.20559271008675387,1,0.0,Contado,12,715.0,0,1,0,0,1448,0,0,1,0,0.0,0.0,95.0,0,0,0,1.0,14672.0,0.0,0.0,30,M,27312.0,0,G,I,Mid,1,124.0,CENTRO
SYN009657,20066.0,0.031744742350244194,0,2759.0,Contado,35,76.0,0,1,0,0,1425,0,0,1,0,0.0,0.0,9.0,0,0,0,1.0,12576.0,0.0,0.0,50,F,20105.0,0,J,B,Mid-High,0,106.0,NORTE
SYN003992,14273.0,-0.024618510474322147,1,2131.0,Financiera Marca,1,294.0,0,1,1,1,1459,0,1,1,0,0.0,0.0,18.0,0,0,0,1.0,13433.0,0.0,0.0,74,F,32936.0,0,E,I,Mid-High,0,106.0,ESTE
SYN005398,33863.0,0.21200366181377905,0,1399.0,Financiera Marca,62,800.0,0,1,0,0,1398,1,0,1,0,0.0,0.0,0.0,0,0,0,2.0,21881.5,180.0,0.0,50,M,24721.0,0,E,J,Mid,0,123.0,CENTRO
SYN002779,33053.0,-0.04074183886485342,1,1880.0,Financiera Marca,48,933.0,0,1,1,1,1412,1,0,1,0,0.0,0.0,95.0,0,0,0,3.0,21105.333333333332,254.0,87.68124086713189,31,F,27754.0,0,D,I,High,0,117.0,NORTE
SYN000588,19234.0,0.11925860455443486,0,951.0,Otros,25,911.0,0,1,1,0,1435,0,0,1,0,0.0,0.0,86.0,0,0,0,1.0,11004.0,0.0,0.0,55,F,27143.0,0,B,B,Mid-High,0,71.0,CENTRO
SYN006061,35541.0,0.20909766185532203,0,1584.0,Financiera Marca,15,1868.0,0,1,1,1,1445,0,0,1,0,0.0,0.0,48.0,0,0,0,2.0,15030.0,887.0,0.0,31,M,0.0,1,Sin_dato,D,Mid,0,99.0,ESTE
SYN000416,22317.0,0.05151454048483219,0,716.0,Contado,67,1578.0,0,1,0,0,1393,0,0,1,0,0.0,0.0,0.0,0,0,0,2.0,13480.5,704.0,0.0,52,M,25828.0,0,H,H,Mid,0,85.0,SUR
SYN004953,26495.0,0.19385733157199472,0,1521.0,Financiera Marca,78,1580.0,0,1,1,1,1382,0,0,1,0,0.0,0.0,13.0,0,0,0,1.0,12671.0,0.0,0.0,31,M,27996.0,0,C,D,Mid,0,99.0,ESTE
SYN006267,21896.0,-0.03978169528681037,1,1140.0,Contado,53,1534.0,0,1,0,0,1407,0,0,1,0,0.0,0.0,9.0,0,0,0,1.0,12671.0,0.0,0.0,37,F,27334.0,0,B,A,Mid-High,0,64.0,ESTE
SYN002644,24832.0,0.21060325386597936,0,994.0,Otros,74,2147.0,0,1,0,0,1386,0,0,1,0,0.0,0.0,182.0,0,0,0,3.0,18123.333333333332,1037.0,943.2804461028544,51,M,33189.0,0,A,E,Mid,0,89.0,ESTE
SYN007620,24004.0,0.013284869188468587,0,0.0,Contado,76,359.0,0,1,0,0,1384,0,0,1,0,0.0,0.0,87.0,0,0,0,1.0,12671.0,0.0,0.0,34,F,29027.0,0,G,I,Mid-High,0,106.0,NORTE
SYN007899,21020.0,0.12865509039010467,0,865.0,Financiera Marca,30,405.0,0,1,1,0,1430,0,1,1,0,0.0,0.0,99.0,0,1,0,1.0,12671.0,0.0,0.0,34,F,29027.0,0,G,B,Mid-High,0,85.0,CENTRO
SYN005533,25792.0,0.09973674007444168,0,1864.0,Otros,7,1945.0,0,1,0,0,1453,0,1,1,0,0.0,0.0,0.0,0,0,0,2.0,22772.0,1201.0,0.0,42,F,32100.0,0,C,I,Mid,1,124.0,CENTRO
SYN009421,23060.0,0.07766695576756288,0,2149.0,Financiera Marca,10,2073.0,0,1,0,0,1450,1,0,1,0,0.0,0.0,0.0,0,0,0,2.0,18747.0,463.0,0.0,52,M,24226.0,0,H,D,High,0,110.0,ESTE
SYN008351,24274.0,0.18934786190986239,0,1482.0,Financiera Marca,66,1943.0,0,1,1,1,1394,0,0,1,0,0.0,0.0,14.0,0,0,0,1.0,20295.0,0.0,0.0,48,M,29906.0,0,D,B,Mid,0,85.0,CENTRO
SYN003129,32392.0,-0.07542942701901705,1,2961.0,Financiera Marca,60,1024.0,0,1,1,1,1400,0,0,1,0,0.0,0.0,84.0,0,0,0,3.0,17826.0,324.0,313.9554108468271,25,F,27397.0,0,D,D,Low,0,99.0,NORTE
SYN000717,27160.0,-0.03675662739322533,1,1392.0,Contado,18,1129.0,0,1,1,0,1442,0,0,1,0,0.0,0.0,135.0,0,0,0,1.0,20936.0,0.0,0.0,47,M,24119.0,0,C,I,Mid-High,0,106.0,SUR
SYN007210,16225.0,0.08943482280431432,0,1247.0,Financiera Marca,24,1708.0,0,1,0,0,1436,0,0,1,0,0.0,0.0,89.0,0,0,0,3.0,19398.666666666668,686.0,432.7493500861671,27,M,0.0,1,Sin_dato,B,Mid-High,0,85.0,CENTRO
SYN005946,22581.0,0.012628758690934858,0,0.0,Contado,6,2248.0,0,1,0,0,1454,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,21147.0,0.0,0.0,43,M,0.0,1,J,A,Mid-High,0,64.0,NORTE
SYN003508,20511.0,0.08428891814148505,0,1748.0,Prestamo Bancario,36,1857.0,0,1,1,0,1424,0,0,1,0,0.0,0.0,72.0,0,1,0,3.0,19207.333333333332,360.0,231.93102422918759,40,M,32075.0,0,C,I,Mid-High,0,106.0,CENTRO
SYN000851,25262.0,0.2508035784973478,0,0.0,Contado,42,204.0,0,1,0,0,1418,0,0,1,0,0.0,0.0,81.0,0,0,0,1.0,10528.0,0.0,0.0,59,M,37729.0,0,A,I,High,1,106.0,CENTRO
SYN008886,18719.0,0.08591484587851915,0,1543.0,Contado,43,504.0,0,1,0,0,1417,0,0,1,0,0.0,0.0,111.0,0,0,0,1.0,12671.0,0.0,0.0,46,F,27846.0,0,C,D,Low,0,104.0,CENTRO
SYN003083,23321.0,0.11249217443505852,0,1364.0,Contado,74,113.0,0,1,0,0,1386,0,0,1,0,0.0,0.0,19.0,0,0,0,1.0,12671.0,0.0,0.0,42,F,22890.0,0,I,A,Low,0,53.0,ESTE
SYN008860,11475.0,0.07710152505446623,0,497.0,Prestamo Bancario,57,524.0,0,1,1,0,1403,0,0,1,0,0.0,0.0,59.0,0,0,0,1.0,12671.0,0.0,0.0,30,F,32079.0,0,C,I,Mid,1,124.0,ESTE
SYN000988,24528.0,-0.05551573711676452,1,1693.0,Financiera Marca,66,608.0,0,1,0,0,1394,0,0,1,0,0.0,0.0,0.0,0,0,0,3.0,21626.333333333332,206.5,226.98127676088177,34,F,35452.0,0,E,B,Low,0,101.0,NORTE
SYN000018,28667.0,0.21590993127986882,0,1034.0,Financiera Marca,21,1960.0,0,1,1,1,1439,1,0,1,0,0.0,0.0,0.0,0,0,0,2.0,13521.0,1614.0,0.0,54,M,22181.0,0,D,I,High,0,106.0,ESTE
SYN001481,26044.0,0.11012862847488865,0,1614.0,Otros,64,97.0,0,1,0,0,1396,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,14766.0,0.0,0.0,32,F,28677.0,0,C,I,Mid,1,124.0,ESTE
SYN003730,18719.0,0.061875100165607134,0,1993.0,Contado,77,620.0,0,1,0,0,1383,0,0,1,0,0.0,0.0,116.0,0,0,0,2.0,21415.5,586.0,0.0,59,M,28977.0,0,D,B,Mid-High,0,85.0,CENTRO
SYN002928,28667.0,0.21590993127986882,0,1034.0,Otros,35,827.0,0,1,0,0,1425,0,0,1,0,0.0,0.0,136.0,0,0,0,1.0,22600.0,0.0,0.0,45,M,27423.0,0,D,D,High,0,106.0,SUR
SYN006887,28287.0,0.19809170290239334,0,1521.0,Financiera Marca,4,1629.0,0,1,1,1,1456,0,0,1,0,0.0,0.0,0.0,0,0,0,2.0,21640.0,1154.0,0.0,37,M,28162.0,0,C,I,Mid-High,0,106.0,ESTE
SYN004993,21337.0,0.10141678773960724,0,1463.0,Otros,88,858.0,0,1,0,0,1372,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,10909.0,0.0,0.0,55,M,27239.0,0,E,D,Low,0,104.0,ESTE
SYN003529,24528.0,-0.043570205479452055,1,1400.0,Otros,85,799.0,0,1,0,0,1375,0,0,1,0,0.0,0.0,117.0,0,0,0,1.0,10909.0,0.0,0.0,36,M,37448.0,0,A,K,Mid,1,193.0,ESTE
SYN002061,25147.0,0.1951254622817831,0,1399.0,Financiera Marca,36,1885.0,0,1,0,0,1424,1,0,1,0,0.0,0.0,76.0,0,1,0,2.0,19409.0,1192.0,0.0,23,F,23180.0,0,E,D,Low,0,89.0,ESTE
SYN000615,30330.0,0.21836564457632707,0,1034.0,Contado,2,1533.0,0,1,0,0,1458,0,0,1,0,0.0,0.0,0.0,0,0,0,1.0,10909.0,0.0,0.0,55,F,33069.0,0,D,A,Low,0,53.0,CENTRO
SYN009607,28023.0,0.0017182314527352531,0,366.0,Contado,38,1740.0,0,1,0,0,1422,0,0,1,0,0.0,0.0,11.0,0,0,0,1.0,10909.0,0.0,0.0,34,M,32034.0,0,C,D,Low,0,99.0,ESTE
SYN001988,23798.0,0.20842675855113876,0,994.0,Otros,50,1617.0,0,1,0,0,1410,0,0,1,0,0.0,0.0,95.0,0,1,0,1.0,12671.0,0.0,0.0,31,F,37469.0,0,A,I,High,0,106.0,CENTRO
SYN004568,34974.0,0.21083433407674274,0,1494.0,Contado,30,120.0,0,1,0,0,1430,0,1,1,0,0.0,0.0,137.0,0,0,0,1.0,24228.0,0.0,0.0,33,F,0.0,1,Sin_dato,I,Mid-High,0,106.0,CENTRO
SYN007026,15195.0,0.053091806515301085,0,1104.0,Otros,56,669.0,0,1,0,0,1404,1,0,1,0,0.0,0.0,0.0,0,0,0,1.0,27332.0,0.0,0.0,38,F,0.0,1,Sin_dato,B,Mid,0,77.0,CENTRO
SYN004847,23542.0,-0.042139580324526374,1,1300.0,Contado,58,442.0,0,1,1,0,1402,0,0,1,0,0.0,0.0,133.0,0,0,0,1.0,28405.0,0.0,0.0,35,M,27739.0,0,H,I,High,0,106.0,CENTRO
SYN009766,23321.0,0.09233866472278203,0,1834.0,Financiera Marca,87,862.0,0,1,1,1,1373,0,1,1,0,0.0,0.0,113.0,0,0,0,1.0,30136.0,0.0,0.0,43,M,27521.0,0,E,J,Mid,0,123.0,NORTE
