CODE,Modelo_letra,PVP_original,p_churn,riesgo,valor,segmento,tasa_respuesta,CLTV,accion,descripcion_accion,coste_efectivo_contacto,coste_efectivo_adicional,coste_efectivo_descuento,coste_efectivo_marketing,coste_accion,CLTV_con_accion,ganancia_cltv,ROI
SYN002806,I,28405,0.038983118,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3161.9803101258594,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3239.360477758002,30.952067052857092,15.891544997193346
SYN009951,J,31208,0.047083363,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3161.4178753264405,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3254.815093104157,37.35888711108655,18.498375318938695
SYN002120,J,34808,0.047146708,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3160.1809577159465,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3253.6668096961957,37.39434079209968,18.516879327818206
SYN006274,I,27310,0.039081864,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3160.0458705756228,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3237.5742274000595,31.011342729774697,15.923893653009547
SYN000290,J,33773,0.047228497,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3158.584653502435,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3252.1848212130244,37.44006708423586,18.54074482475775
SYN005975,J,34133,0.04724333,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3158.2952222982267,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3251.91610838245,37.44835443368938,18.545070163720965
SYN002582,J,34808,0.047292717,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3157.331842458803,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3251.0216712253487,37.47593150661833,18.55946320804714
SYN001900,J,30262,0.047306392,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3157.0651280147936,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3250.7740385922257,37.483564230972846,18.56344688464136
SYN006028,J,30246,0.047368053,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3155.86284990365,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3249.657748412727,37.51795940363081,18.58139843613299
SYN008249,I,27310,0.03936308,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3154.5437517171044,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3232.4929647185345,31.179685200572024,16.015763589048255
SYN004511,I,32916,0.03938981,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3154.021241658046,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3232.0103722533077,31.195652238104596,16.0244773183282
SYN009154,I,28127,0.03939157,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3153.986876880513,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3231.9786325029418,31.19670224897145,16.02505034325008
SYN004366,J,33773,0.047608513,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3151.1789736006426,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3245.308432216277,37.65178344625383,18.651243969861078
SYN003020,J,34448,0.047623783,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3150.881783093651,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3245.0324460901033,37.660265198580966,18.65567077170196
SYN000968,J,34448,0.047623783,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3150.881783093651,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3245.0324460901033,37.660265198580966,18.65567077170196
SYN009205,I,28396,0.039559055,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3150.7153800002575,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3228.956866967468,31.29659478688427,16.07956493499469
SYN009931,J,34133,0.047713283,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3149.1404949387975,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3243.415341848328,37.70993876381217,18.681596432052274
SYN000071,K,33874,0.05589485,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3147.769708017199,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.8040000000000003,2.0040000000000004,3258.0831775596616,44.12538781698513,21.01865659530196
SYN006314,J,34808,0.04779674,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3147.517690531501,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3241.908185174432,37.756197857172445,18.70574000896265
SYN009559,J,31208,0.047806725,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3147.323619278585,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3241.727938666471,37.761727755154425,18.708626177011702
SYN008862,I,29194,0.03980561,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3145.905972082898,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3224.5139798350187,31.443203100848223,16.159573838052946
SYN005160,J,30246,0.04788107,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3145.8788412652784,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3240.3860425678777,37.8028805210397,18.730104656074996
SYN008622,J,34808,0.047999587,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3143.577142729064,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3238.2481104141893,37.868387074050226,18.764293879984454
SYN000270,J,34808,0.047999587,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3143.577142729064,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3238.2481104141893,37.868387074050226,18.764293879984454
SYN004251,J,32990,0.04801386,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3143.3000963517943,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3237.9907646433303,37.876267316614395,18.768406741448008
SYN008227,J,32990,0.04801386,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3143.3000963517943,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3237.9907646433303,37.876267316614395,18.768406741448008
SYN001450,I,29240,0.039972037,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3142.663969599664,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3221.5186387518766,31.541867660884964,16.21341828251744
SYN004001,J,34808,0.04805311,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3142.538298798485,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3237.283125539405,37.897930696367986,18.77971330708141
SYN008924,J,30246,0.048067648,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3142.256145283457,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3237.0210264906327,37.90595248287027,18.783900043251702
SYN001272,J,34448,0.048069675,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3142.21682088118,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3236.984496926489,37.90707041812366,18.784483516765995
SYN004758,J,34808,0.048099007,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3141.6476878258068,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3236.4558074370407,37.92324784449357,18.792926849944443
SYN007916,I,28405,0.04010575,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3140.0618342471103,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3219.114243287724,31.620963616245536,16.25658350591876
SYN006409,I,28396,0.040153116,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3139.1405834837738,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3218.2629487070735,31.648946089319907,16.27185444734769
SYN009482,I,28405,0.040217564,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3137.887592614388,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3217.10506228304,31.686987867460815,16.292615077199745
SYN001103,J,34448,0.048344485,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3136.8891005739943,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3232.0349716507158,38.0583484306886,18.863438638146448
SYN000875,I,27324,0.040377326,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3134.78376824793,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3214.2366117115316,31.781137385440708,16.343995517049063
SYN007323,J,33675,0.048549082,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3132.9288692517875,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3228.3552787214667,38.17056378787165,18.92200615233384
SYN009880,J,33773,0.048608035,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3131.7887533043954,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3227.2958349249775,38.202832648232835,18.938847937491037
SYN009531,J,34133,0.048609145,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3131.767288067159,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3227.275888125293,38.20344002325364,18.939164939067656
SYN005623,I,25223,0.04053778,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3131.669835666255,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3211.3585149021487,31.875471694357476,16.395476803294844
SYN003023,J,34133,0.048629846,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3131.3670405540183,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3226.9039511883766,38.214764253743304,18.94507528901007
SYN005226,I,29194,0.040637612,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3129.733988501958,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3209.569126488802,31.93405519473763,16.427447715966835
SYN002087,I,28396,0.040668093,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3129.143208455268,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3209.023019066732,31.951924244585644,16.437199434940865
SYN004524,J,34133,0.048767183,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3128.7131174600117,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3224.4376182137676,38.28980030150233,18.98423815318493
SYN008603,J,34808,0.04880344,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3128.0128550141976,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3223.786815790816,38.309584310647374,18.994563836454784
SYN002912,I,27332,0.040743995,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3127.672549346622,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3207.663518019496,31.996387469149706,16.461464455986523
SYN008031,J,34448,0.048856903,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3126.9806451497675,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3222.8274831463063,38.338735198615545,19.009778287377628
SYN000357,I,30136,0.040791526,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3126.7519837679165,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3206.8124976029644,32.02420553401917,16.47664567453567
SYN009180,I,28405,0.040896196,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3124.72579146947,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3204.9392820585226,32.08539623562101,16.510039421316858
SYN009827,I,28405,0.04096151,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3123.4621201191994,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3203.7709517774856,32.12353266331447,16.530851704493816
SYN004082,I,29240,0.04099244,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3122.86395213588,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3203.2178965864723,32.141577780236915,16.540699508970153
SYN002648,I,26448,0.04115524,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3119.7171817889744,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3200.308263924109,32.23643285405378,16.592464993480558
SYN005062,I,28405,0.041156124,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3119.7001257470147,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3200.2924923561923,32.23694664367104,16.592745385107527
SYN005073,J,31208,0.049280476,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3118.8153469694425,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3215.2374828203674,38.568854340369946,19.129882223575123
SYN009867,I,28221,0.041208923,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3118.6803257165034,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3199.3494757494145,32.26766001316446,16.60950666511922
SYN008271,I,25953,0.04126531,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3117.591625289614,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3198.3427101054976,32.300433926353435,16.627392450531232
SYN006361,I,26447,0.04131738,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3116.5865759400826,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3197.413266701576,32.33067630459737,16.643896695370753
SYN006177,I,28221,0.041322403,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3116.4896699357796,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3197.3236488669945,32.333591572485965,16.645487651433072
SYN007266,I,28405,0.0413257,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3116.426050152869,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3197.264813680268,32.33550541095974,16.646532095044606
SYN004927,I,30136,0.041389957,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3115.1863508960782,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3196.118321779348,32.37278835330799,16.666878603638935
SYN004013,I,30136,0.041389957,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3115.1863508960782,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3196.118321779348,32.37278835330799,16.666878603638935
SYN009781,I,23348,0.041605342,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3111.034817360361,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3192.278568336289,32.49750039037117,16.73493799954768
SYN006619,J,30246,0.04988084,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3107.2809569631327,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3204.5121320295957,38.892470026585215,19.298783938718795
SYN003830,J,34808,0.049930297,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3106.332805140595,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3203.630295258715,38.91899604724786,19.312628417143973
SYN006012,J,34448,0.050202414,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3101.121490239252,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3198.78295122215,39.06458439315921,19.38861398390355
SYN000898,J,34808,0.050384242,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3097.644514595435,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3195.5483300337214,39.16152617531461,19.439209903608873
SYN001502,I,28453,0.04248289,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3094.180814856389,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3176.6846721070397,33.00154290026021,17.01001031448385
SYN001596,J,31208,0.05066699,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3092.245938546758,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3190.5252769269614,39.31173535208127,19.517607177495442
SYN005981,I,22880,0.042701792,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3089.9917747516483,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3172.8074236310626,33.12625955176573,17.07807222864316
SYN003107,I,28405,0.04270421,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3089.945541567125,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3172.764628465678,33.1276347594212,17.07882272398013
SYN009732,I,29103,0.042843044,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3087.2918929861016,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3170.3081973569015,33.206521748319936,17.121873907618387
SYN005021,J,31208,0.050932348,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3087.188592268162,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3185.8188640780727,39.452108723964194,19.59087094152619
SYN007353,J,33404,0.050937593,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3087.0887143958917,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3185.725908486658,39.454877636306634,19.592316094105758
SYN001825,I,29064,0.042924374,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3085.738482306688,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3168.8701304885767,33.25265927275541,17.14705264830572
SYN006127,I,27332,0.0430026,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3084.245126090138,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3167.487585987353,33.29698395888609,17.171242064443398
SYN002976,I,27332,0.0430026,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3084.245126090138,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3167.487585987353,33.29698395888609,17.171242064443398
SYN007550,J,31208,0.051244278,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3081.254903286863,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3180.295863561194,39.616384109732465,19.67660966061193
SYN001351,I,25262,0.043297037,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3078.631249368182,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3162.289636242681,33.463354749799514,17.262035990940575
SYN001590,I,26448,0.043506436,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3074.645352028185,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,3158.598435459468,33.581233372513275,17.326366171421782
SYN003862,J,30246,0.051763147,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,3071.4116592990204,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,3171.1313809136673,39.887888645858766,19.81831348948787
